tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,time
5.0,3.0,6.0,32.0,265.78512396694214,43.0,26.9,63.0,1003.9,2019-10-16
3.6,1.0,6.2,0.0,265.78512396694214,351.0,25.5,58.0,1008.1,2019-10-17
3.2,-0.8,7.2,0.0,265.78512396694214,8.0,11.3,33.0,1017.0,2019-10-18
5.3,-0.6,11.2,0.0,265.78512396694214,158.0,15.1,35.0,1016.3,2019-10-19
7.5,4.0,11.0,0.0,265.78512396694214,177.0,11.4,45.0360435875943,1013.6,2019-10-20
7.7,3.1,12.3,5.0,265.78512396694214,79.0,19.1,54.0,1017.2,2019-10-21
10.8,7.3,14.3,8.6,265.78512396694214,169.0,30.2,65.0,1002.2,2019-10-22
5.0,2.6,7.4,1.0,265.78512396694214,215.0,23.1,46.0,1005.4,2019-10-23
5.1,3.0,9.0,1.8,265.78512396694214,253.0,13.7,41.0,1018.5,2019-10-24
2.4,-2.2,7.0,0.0,265.78512396694214,187.14823008849558,8.5,39.0,1024.7,2019-10-25
3.4,-2.7,9.4,0.0,265.78512396694214,187.0,12.5,39.0,1021.8,2019-10-26
5.9,3.8,8.0,16.1,265.78512396694214,44.0,17.0,41.0,1006.3,2019-10-27
5.9,0.3,11.5,0.0,265.78512396694214,195.0,13.1,37.0,1016.3,2019-10-28
5.0,1.4,8.6,2.6,265.78512396694214,186.0,12.0,35.0,1017.7,2019-10-29
1.8,-1.9,5.4,0.0,265.78512396694214,187.14823008849558,6.8,45.0360435875943,1024.8,2019-10-30
-0.3,-3.2,2.7,24.5,10.0,29.0,28.1,76.0,1009.3,2019-10-31
-3.0,-4.4,-1.6,4.6,170.0,301.0,22.0,71.0,1013.3,2019-11-01
-0.3,-2.8,2.2,5.0,100.0,175.0,15.7,45.0360435875943,1014.1,2019-11-02
-1.3,-3.5,2.0,0.0,120.0,252.0,10.3,45.0360435875943,1014.7,2019-11-03
0.2,-2.9,3.3,6.4,130.0,173.0,15.6,46.0,1012.6,2019-11-04
-1.4,-6.1,3.3,0.2,70.0,251.0,12.9,59.0,1015.2,2019-11-05
-4.9,-8.1,-1.6,0.8,60.0,248.0,14.6,41.0,1022.5,2019-11-06
-7.2,-11.0,-5.0,0.4,60.0,329.0,10.9,32.0,1015.8355848434926,2019-11-07
-8.9,-12.5,-5.2,0.0,60.0,270.0,10.9,45.0360435875943,1026.3,2019-11-08
-3.6,-7.1,-0.1,5.4,70.0,196.0,19.7,48.0,1012.4,2019-11-09
-6.4,-12.2,-0.6,1.0,100.0,335.0,13.9,32.0,1013.9,2019-11-10
-12.5,-15.1,-10.7,0.4,100.0,24.0,16.4,45.0360435875943,1026.1,2019-11-11
-15.1,-17.1,-13.1,0.7,180.0,344.0,16.7,37.0,1024.5,2019-11-12
-12.5,-18.1,-6.8,2.4,110.0,121.0,15.6,35.0,1025.6,2019-11-13
-4.3,-6.8,-1.8,3.7,220.0,206.0,15.6,37.0,1016.2,2019-11-14
-9.0,-16.0,-1.9,0.2,240.0,302.0,19.7,63.0,1021.8,2019-11-15
-13.0,-19.4,-6.5,0.0,220.0,131.0,11.4,45.0360435875943,1035.7,2019-11-16
-6.4,-10.9,-1.9,0.0,210.0,141.0,17.4,33.0,1022.7,2019-11-17
-1.3,-3.6,1.1,0.0,150.0,118.0,12.3,45.0360435875943,1011.4,2019-11-18
0.2,-1.5,1.9,0.0,180.0,187.14823008849558,6.1,45.0360435875943,1010.8,2019-11-19
0.9,-0.6,2.4,0.0,120.0,187.14823008849558,6.0,45.0360435875943,1019.1,2019-11-20
1.7,0.2,3.2,10.0,80.0,169.0,20.2,54.0,1010.5,2019-11-21
-4.1,-9.1,1.0,2.2,50.0,296.0,21.7,59.0,1010.0,2019-11-22
-1.8,-4.9,1.4,0.0,40.0,212.0,20.5,46.0,1006.4,2019-11-23
-0.7,-4.0,2.6,0.0,30.0,217.0,11.9,35.0,997.7,2019-11-24
2.0,-0.4,4.4,12.8,10.0,208.0,10.5,32.0,1002.5,2019-11-25
1.8,-0.7,4.3,1.4,10.0,259.0,13.7,41.0,1009.8,2019-11-26
-1.4,-3.0,0.2,21.6,20.0,56.0,34.9,68.0,1006.0,2019-11-27
-4.8,-6.6,-3.0,0.0,280.0,8.0,28.1,63.0,1027.0,2019-11-28
-8.8,-11.0,-6.5,0.0,280.0,36.0,15.7,42.0,1031.4,2019-11-29
-11.2,-13.0,-8.7,0.0,280.0,47.0,23.5,50.0,1024.9,2019-11-30
-10.2,-13.0,-7.3,0.0,280.0,53.0,30.9,54.0,1012.7,2019-12-01
-8.2,-11.0,-3.0,0.0,270.0,28.0,21.9,45.0,1014.8,2019-12-02
-7.9,-15.0,-3.0,2.6,220.0,171.0,7.6,45.0360435875943,1005.2,2019-12-03
-5.5,-9.9,-1.1,3.5,250.0,275.0,11.5,37.0,995.4,2019-12-04
-8.4,-10.7,-6.1,0.0,240.0,300.0,14.7,41.0,1010.9,2019-12-05
-10.3,-13.5,-7.0,0.4,230.0,187.14823008849558,8.5,41.0,1019.1,2019-12-06
-9.3,-17.1,-1.5,0.0,260.0,221.0,13.7,54.0,1026.8,2019-12-07
0.8,-1.6,3.1,0.2,260.0,202.0,28.6,65.0,1012.4,2019-12-08
-6.8,-14.5,1.0,3.0,220.0,26.0,23.5,46.0,1002.7,2019-12-09
-17.6,-20.5,-14.6,1.6,220.0,293.0,14.2,37.0,1011.0,2019-12-10
-13.7,-16.7,-10.6,1.2,250.0,222.0,16.2,45.0,1020.2,2019-12-11
-10.8,-15.9,-5.6,5.4,250.0,176.0,12.6,37.0,1029.2,2019-12-12
-2.9,-5.6,-0.1,0.9,210.0,148.0,17.2,45.0360435875943,1016.1,2019-12-13
-6.6,-12.5,-0.7,0.0,220.0,39.0,14.5,46.0,1003.0,2019-12-14
-14.8,-17.5,-12.0,0.0,250.0,296.0,17.8,45.0,1011.2,2019-12-15
-10.1,-16.9,-3.2,0.0,250.0,221.0,12.3,37.0,1019.7,2019-12-16
-9.6,-13.6,-5.6,0.3,250.0,232.0,10.7,41.0,1012.5,2019-12-17
-20.2,-26.9,-13.5,0.0,260.0,333.0,16.9,37.0,1017.2,2019-12-18
-21.6,-27.7,-15.5,0.8,260.0,47.0,9.6,45.0360435875943,1029.7,2019-12-19
-16.3,-20.9,-11.6,0.0,260.0,71.0,12.4,45.0360435875943,1039.0,2019-12-20
-7.4,-14.6,-0.2,0.0,260.0,147.0,20.0,35.0,1026.9,2019-12-21
0.1,-3.0,3.0,0.0,250.0,219.0,15.9,37.0,1016.7,2019-12-22
-1.7,-6.0,2.7,0.0,200.0,285.0,19.0,42.0,1014.6,2019-12-23
-7.0,-8.2,-5.8,0.0,220.0,74.0,13.8,33.0,1024.5,2019-12-24
-5.8,-7.4,-4.1,0.0,220.0,78.0,15.7,45.0360435875943,1019.3,2019-12-25
-2.1,-5.8,1.6,0.6,220.0,121.0,19.8,48.0,1018.6,2019-12-26
-0.3,-2.6,2.1,0.0,180.0,235.0,16.7,37.0,1015.3,2019-12-27
-3.2,-6.6,0.3,0.0,150.0,244.0,13.9,35.0,1022.4,2019-12-28
-5.3,-7.9,-2.7,2.5,150.0,68.0,19.2,46.0,1019.9,2019-12-29
-2.0,-5.2,1.3,9.4,140.0,110.0,31.6,59.0,1000.5,2019-12-30
-3.0,-5.2,-0.8,5.0,210.0,151.0,12.4,33.0,996.6,2019-12-31
-4.8,-6.2,-2.7,0.0,330.0,244.0,13.4,33.0,1001.9,2020-01-01
-1.0,-4.2,2.3,0.0,330.0,185.0,18.7,35.0,999.5,2020-01-02
-0.3,-2.6,2.0,0.0,270.0,271.0,15.0,37.0,1005.7,2020-01-03
-5.5,-8.4,-2.6,0.7,270.0,16.0,13.3,45.0360435875943,1011.4,2020-01-04
-9.7,-13.1,-6.3,4.4,270.0,18.0,10.6,32.0,1014.2,2020-01-05
-5.7,-8.3,-3.1,5.4,330.0,248.0,14.9,41.0,1006.8,2020-01-06
-5.9,-12.7,0.9,1.2,360.0,210.0,13.6,42.0,1008.9,2020-01-07
-14.5,-23.0,-6.0,0.0,370.0,315.0,17.6,48.0,1021.5,2020-01-08
-14.7,-24.4,-5.0,0.8,370.0,119.0,17.7,39.0,1031.9,2020-01-09
-0.9,-5.0,3.2,0.0,350.0,222.0,14.2,46.0,1017.8,2020-01-10
-9.9,-17.5,-2.2,2.8,290.0,20.0,28.4,67.0,1020.6,2020-01-11
-16.6,-19.7,-13.4,5.3,330.0,30.0,27.8,65.0,1028.4,2020-01-12
-14.8,-18.7,-10.4,0.0,330.0,64.0,8.8,45.0360435875943,1031.2,2020-01-13
-11.8,-18.1,-5.5,2.2,330.0,110.0,12.7,45.0360435875943,1022.8,2020-01-14
-3.3,-6.0,-2.5,1.6,340.0,273.0,7.8,45.0360435875943,1019.2,2020-01-15
-12.7,-20.0,-4.2,0.2,340.0,350.0,17.0,41.0,1028.6,2020-01-16
-20.5,-25.2,-15.7,0.0,370.0,292.0,7.6,45.0360435875943,1045.3,2020-01-17
-14.8,-17.5,-12.0,9.4,340.0,88.0,21.9,48.0,1019.5,2020-01-18
-15.6,-21.1,-10.1,0.8,420.0,359.0,21.3,46.0,1017.6,2020-01-19
-15.9,-22.4,-9.3,0.0,420.0,286.0,11.0,45.0360435875943,1031.9,2020-01-20
-10.2,-17.5,-2.9,0.0,420.0,235.0,20.0,48.0,1027.0,2020-01-21
-2.3,-4.5,-0.1,0.4,420.0,216.0,30.2,59.0,1019.0,2020-01-22
-1.0,-1.5,-0.4,1.6,330.0,163.0,12.5,37.0,1023.9,2020-01-23
-0.1,-1.4,1.3,1.2,340.0,72.0,18.9,32.0,1024.5,2020-01-24
-0.1,-0.6,0.5,11.4,320.0,119.0,16.6,35.0,1011.7,2020-01-25
-1.5,-3.9,1.0,7.4,380.0,286.0,11.3,37.0,1003.3,2020-01-26
-4.0,-5.0,-3.0,0.0,430.0,347.0,19.4,39.0,1010.3,2020-01-27
-9.2,-13.4,-4.9,0.0,420.0,8.0,15.2,45.0360435875943,1017.5,2020-01-28
-12.6,-16.2,-8.9,0.0,420.0,33.0,12.6,32.0,1027.0,2020-01-29
-12.7,-18.1,-7.3,0.0,420.0,73.0,8.1,45.0360435875943,1027.5,2020-01-30
-8.0,-12.4,-3.6,1.0,420.0,155.0,10.5,45.0360435875943,1023.2,2020-01-31
-2.1,-3.7,-0.4,4.4,390.0,190.0,22.3,41.0,1008.9,2020-02-01
-2.4,-4.5,-0.2,2.0,400.0,201.0,11.2,45.0360435875943,997.0,2020-02-02
-1.2,-2.8,0.4,0.0,400.0,253.0,13.0,39.0,1006.9,2020-02-03
-9.3,-16.5,-2.1,0.0,380.0,303.0,15.5,41.0,1013.8,2020-02-04
-13.9,-20.2,-7.5,0.0,380.0,230.0,13.1,37.0,1021.1,2020-02-05
-8.2,-11.7,-4.7,1.8,380.0,83.0,13.3,45.0,1008.2,2020-02-06
-17.4,-23.0,-11.7,0.3,410.0,11.0,27.3,52.0,1007.4,2020-02-07
-21.9,-28.1,-15.6,0.0,410.0,295.0,9.6,45.0360435875943,1024.5,2020-02-08
-10.2,-17.9,-2.4,2.8,400.0,172.0,16.8,54.0,1023.3,2020-02-09
-6.7,-10.7,-2.6,1.6,450.0,316.0,11.0,45.0360435875943,1017.7,2020-02-10
-4.9,-8.2,-2.7,0.0,530.0,222.0,17.0,38.0,1012.9,2020-02-11
-8.7,-16.6,-0.8,0.4,430.0,217.0,25.3,55.0,1012.0,2020-02-12
-22.3,-28.0,-16.6,1.6,340.0,6.0,23.8,52.0,1019.2,2020-02-13
-20.5,-30.6,-10.4,0.0,420.0,219.0,12.4,35.0,1031.0,2020-02-14
-7.2,-10.3,-4.0,3.0,420.0,208.0,34.3,71.0,1017.5,2020-02-15
-10.6,-17.1,-4.1,0.0,390.0,283.0,15.7,42.0,1015.1,2020-02-16
